id_bien;id_commune;numero_voie;btq;type_voie;voie;code_postal;surface_carrez;surface_reelle_bati;nombre_pieces_principales;code_type_local
10117;06004;882;;CHE;DE RABIAC ESTAGNOL;06600;68.61;68;3;2
10118;06030;158;;CHE;GARIBONDY;06110;36.27;37;2;2
10119;06030;9999;;AV;GEORGES POMPIDOU;06110;65.75;66;3;2
10120;06085;6;;RUE;DU CHERCHE MIDI;06250;50.03;50;2;2
10121;06088;98;;AV;VALROSE;06100;42.14;46;2;2
10122;06150;181;;CHE;DES OLIVIERS;06320;96.58;91;4;1
10123;06155;736;;CD;135;06220;115.11;100;4;1
10124;07010;20;;AV;DE L EUROPE;07100;83.6;82;4;2
10125;10387;115;;AV;PIERRE BROSSOLETTE;10000;21.08;20;1;2
10126;10387;6;;RUE;MARCELLIN BERTHELOT;10000;45.88;35;2;1
10127;11262;19;;RUE;DU BEFFROI;11100;25.65;21;1;2
10128;11262;477;;RES;BALCONS D L MEDITERRANEE 2;11100;21.02;26;2;2
10129;11262;40;;RUE;DE LA CORNICHE;11100;74.36;74;2;1
10130;13005;9001;;RES;LES LAVANDES;13400;88.47;92;5;2
10131;13005;9291;;;LES CREISSAUDS OUEST;13400;95.78;96;4;2
10132;13028;82;;RUE;PORTALIS;13600;75.72;75;4;2
10133;13028;250;;CHE;ARENE CROS;13600;20.78;20;2;2
10134;13201;44;;RUE;DU COQ;13001;71.65;71;3;2
10135;13201;13;;RUE;GLANDEVES;13001;27.12;28;1;2
10136;13201;70;;RUE;CURIOL;13001;23.73;34;2;2
10137;13202;22;;RUE;PORTE BAUSSENQUE;13002;64.16;59;2;2
10138;13202;28;;RUE;DE LA LOGE;13002;96.2;105;4;2
10139;13202;55;;RUE;DE FORBIN;13002;38.43;14;1;2
10140;13204;68;;BD;ROUGIER;13004;27.72;30;2;2
10141;13205;67;;RUE;STE CECILE;13005;41.04;44;2;2
10142;13208;11;;PARC;JEAN MERMOZ;13008;121.66;113;5;2
10143;13208;46;;RUE;DES MOUSSES;13008;28.86;29;1;2
10144;13209;391;;BD;ROMAIN ROLLAND;13009;61.1;61;4;2
10145;13211;16;;TRA;DE LA DOMINIQUE;13011;68.4;67;3;2
10146;13211;79;;BD;DE LA POMME;13011;79.74;81;4;2
10147;14715;8;;RUE;PAUL BESSON;14360;40.87;40;2;2
10148;14715;35;;AV;DU PT J F KENNEDY;14360;41.76;42;2;2
10149;17299;67;;AV;CHARLES DE GAULLE;17300;43.16;43;2;2
10150;18015;24;B;RUE;SAINTE ANNE;18700;30.05;30;1;2
10151;22106;2;;RUE;DU PETIT CLOS;22360;44.28;43;2;2
10152;22278;2;;RUE;FREDERIC LE GUYADER;22000;89.93;90;4;2
10153;26058;4;;ALL;DES FREGATES;26500;131.02;113;5;1
10154;26058;4;;AV;JEAN MOULIN;26500;46.78;47;2;2
10155;26058;12;;ALL;DES NIDS;26500;92.45;90;5;1
10156;26116;9002;A;PL;DU CHAMPS DE MARS;26290;275;61;3;2
10157;26362;7;B;RUE;ANDRE LACROIX;26000;26.42;29;1;2
10158;26362;71;;AV;DE LA MARNE;26000;57.8;60;3;2
10159;27229;9;;RUE;DE PANAMA;27000;48.76;52;3;2
10160;28134;4;;RUE;PORTE CHARTRAINE;28100;24.2;25;1;2
10161;28140;28;;RUE;ALFRED MANCEAU;28230;78.47;79;3;2
10162;29019;27;;RUE;TURENNE;29200;59.58;67;2;2
10163;2A004;2;;PARC;BERTHAULT LES DRAGONNIERS;20000;53.75;56;2;2
10164;30011;595;;BD;DU MIDI;30133;53.55;56;3;2
10165;30062;3;B;RUE;DE L ECOLE;30420;31;68;3;2
10166;30133;173;;RUE;D ESTIENNE D ORVES;30240;25.97;26;1;2
10167;30166;12;;RUE;DES PROVENCALES;30840;38.79;42;2;2
10168;31555;16;;PL;ROGUET;31300;24.63;25;1;2
10169;31555;26;;RUE;CERVANTES;31200;74.88;74;4;2
10170;31555;10;;RUE;PAUL VERLAINE;31200;51.75;52;3;2
10171;33009;33;;BD;MARECHAL LECLERC;33120;34.04;34;2;2
10172;33011;59;;BD;DE L AERIUM;33740;40.63;40;2;1
10173;33039;45;;RUE;DES MURIERS;33130;56.46;50;2;2
10174;33039;290;;BD;JEAN JACQUES BOSC;33130;110.86;110;4;2
10175;33063;8;;RUE;MALBEC;33800;68.75;69;3;2
10176;33063;169;;RUE;NAUJAC;33000;52.41;59;2;2
10177;33069;2;;RUE;DES GIRONDINS;33110;57.99;58;3;2
10178;33096;24;;RUE;RACINE;33560;23.6;22;1;2
10179;33167;9000;;CHE;DES PLATEAUX;33270;41.95;42;2;2
10180;33192;243;;CRS;DU GENERAL DE GAULLE;33170;22.21;32;2;2
10181;33199;8;;AV;MAL DE LATTRE DE TASSIGNY;33470;38.18;38;2;2
10182;33236;41;;AV;EST CAP FERRET;33970;29.91;26;1;2
10183;33273;66;;AV;COL PIERRE BOURGOIN;33127;35.22;34;2;2
10184;33281;2;;SQ;DES BOSQUETS;33700;63.08;62;3;2
10185;33281;81;;AV;ARISTIDE BRIAND;33700;68.08;68;3;2
10186;33422;101;;RUE;DE CHANTEGRIVE;33127;55.01;55;3;2
10187;33506;6;;RUE;DES JARDINIERS;33540;54.17;55;3;2
10188;33514;23;;AV;DE LA PTE DE GRAVE;33780;21.96;24;1;2
10189;33527;32;;RUE;DU PORT;33470;25;26;2;2
10190;33550;13;;RUE;MAURIAC;33140;77.94;100;4;1
10191;34172;14;;AV;EMILE DIACON;34090;22.88;22;1;2
10192;34172;4;;RUE;RIGAUD;34000;78.26;83;3;2
10193;34288;22;;RUE;DU VIDOURLE;34400;48.55;52;2;2
10194;34301;19;;RUE;LAZARE CARNOT;34200;22.32;32;2;2
10195;34301;45;;RUE;HENRI BARBUSSE;34200;31.31;30;2;2
10196;34301;21;;RUE;DES PINS;34200;105.13;82;5;1
10197;35066;8;;RUE;CALARASI;35131;62.06;62;3;2
10198;35152;15;C;RUE;DES ECOLES;35340;44.66;45;2;2
10199;35204;2;;RUE;DU CLOS TINEL;35410;45.25;45;2;2
10200;35206;3;;RUE;HANNAH ARENDT;35230;43.58;44;2;2
10201;35238;20;;RUE;DE LA VISITATION;35000;10.41;15;1;2
10202;35256;2;;PL;DU CENTRE;35800;32.3;30;1;2
10203;35288;2;;RUE;DES 6 FR RUELLAN;35400;4936;52;3;2
10204;35288;46;;BD;DES DEPORTES;35400;18.94;19;1;2
10205;37195;28;;RUE;DE LA PARMENTIERE;37520;52.52;52;3;2
10206;37261;47;;RUE;AUGUSTE COMTE;37000;54.66;65;2;2
10207;37261;9;;RUE;DE LA LAMPROIE;37000;36.06;37;1;2
10208;38185;58;;BD;MAL FOCH;38000;63.24;60;3;2
10209;38185;35;B;CHE;MENEY;38100;63.48;63;3;2
10210;39478;11;;BD;BELLEVUE;39200;118.03;82;3;2
10211;40088;27;;RUE;DE LA CROIX BLANCHE;40100;25.05;27;1;2
10212;40088;56;;AV;GEORGES CLEMENCEAU;40100;20.27;21;1;2
10213;40187;14;;RES;LES MOTELS DU GOLF;40660;22.15;23;2;2
10214;40273;1955;;AV;DU QUARTIER NEUF;40390;46.86;47;2;2
10215;40296;9001;;AV;CHAMBRELENT;40510;29.93;30;2;2
10216;40317;18;;AV;LAHARIE;40230;97.01;96;4;1
10217;42011;33;;RUE;DU HUIT MAI;42510;29.61;30;1;2
10218;42071;4;;BD;DES ETINES;42120;64.61;63;3;2
10219;42207;3;;AV;SADI CARNOT;42400;63.75;65;2;2
10220;42299;38;;RUE;DE LA VERDIERE;42600;55.2;54;3;2
10221;44020;15;T;RUE;COMMUNE DE PARIS 1871;44340;85.9;85;5;2
10222;44055;9;;AV;DES ROSEAUX;44500;37.31;37;2;2
10223;44109;4;;RUE;JULES LAUNAY;44100;34.43;35;2;2
10224;44109;2;;ALL;DES PINSONS;44100;59.3;59;2;2
10225;44125;4;;ALL;DU PARC DE GUMBRASSE;44420;48.26;56;3;1
10226;44132;27;;AV;BOULANGER;44380;21.79;13;1;2
10227;45234;3;;RUE;VIEILLE LEVEE;45100;49.58;31;3;2
10228;45285;123;;RUE;GAMBETTA;45140;64.86;64;4;2
10229;47324;1;;ALL;MONTLABOUR;47210;80.83;82;3;1
10230;49007;2;;RUE;LIONNAISE;49100;61.17;75;3;2
10231;49007;16;;RUE;GARNIER;49100;22.85;22;1;2
10232;50218;43;;RUE;COURAYE;50400;28;28;1;2
10233;51152;2;;RUE;GEORGES LEGROS;51500;103.57;127;4;2
10234;51454;2;;ALL;CLAUDE MONET;51100;48.21;48;2;2
10235;53130;19;;RUE;DE LA MUTUALITE;53000;62.25;56;2;2
10236;54395;67;;RUE;GABRIEL MOUILLERON;54000;51.86;51;3;2
10237;54431;57;;RUE;DU VINGT SIXIEME BCP;54700;134.3;134;5;2
10238;56007;3;;RUE;LOUIS BILLET;56400;42;41;2;2
10239;56055;2;;RUE;PASTEUR;56410;45.34;44;2;2
10240;56098;55;;RUE;ALFRED DE MUSSET;56600;87.3;71;5;2
10241;56114;6080;;CHEM;DE PORT MARIA;56360;32.71;32;2;1
10242;56186;3;;RUE;DES RAMANDEUSES;56170;33;39;2;2
10243;56262;34;;RUE;EDOUARD HERRIOT;56400;73.56;75;3;2
10244;59350;110;;RUE;DU CHEVALIER FRANCAIS;59800;90.34;89;4;2
10245;59350;1;B;PL;VANHOENACKER;59000;23.71;23;1;2
10246;59512;39;;RUE;CLAUDE LORRAIN;59100;235.39;229;4;2
10247;59527;102;;RUE;DE LILLE;59350;38.64;35;2;2
10248;69068;34;;RUE;DE LA REPUBLIQUE;69270;16.17;16;1;2
10249;69089;3;;IMP;DES GDES TERRES;69340;63.17;62;3;2
10250;69091;3;;PL;HENRI BARBUSSE;69700;69.7;67;3;2
10251;69100;37;;RUE;DAISY GEORGES MARTIN;69540;128.76;134;5;2
10252;69152;184;;RUE;DES MARTYRS DE LA LIBERATI;69310;65.96;65;3;2
10253;69297;51;;RUE;DE CHASSAGNE;69360;119.74;119;6;2
10254;69381;2;;RUE;AUDRAN;69001;44.96;35;1;2
10255;69382;9;;RUE;FERRANDIERE;69002;35.51;33;1;2
10256;69382;23;;RUE;GILIBERT;69002;18.62;18;1;2
10257;69385;2;;RUE;SAINT JEAN;69005;68.18;68;3;2
10258;72181;149;;RUE;DES MAILLETS;72000;45.44;44;2;2
10259;75101;13;;RUE;DE LA GRANDE TRUANDERIE;75001;17.59;19;1;2
10260;75101;5;;RUE;DES PYRAMIDES;75001;53.35;67;3;2
10261;75101;23;;RUE;DE RICHELIEU;75001;15.21;19;1;2
10262;75102;3;;PAS;LEMOINE;75002;37.9;36;1;2
10263;75107;5;;RUE;DE L UNIVERSITE;75007;60.3;58;3;2
10264;75107;33;;AV;DE LA MOTTE PICQUET;75007;92.71;95;5;2
10265;75108;235;;RUE;DU FAUBOURG SAINT HONORE;75008;21.26;23;1;2
10266;75109;7;;RUE;SAINT LAZARE;75009;46.4;146;6;2
10267;75110;62;;RUE;DU FBG SAINT DENIS;75010;19.14;24;1;2
10268;75110;89;;QUAI;DE VALMY;75010;10.52;20;1;2
10269;75112;148;;AV;DAUMESNIL;75012;25.58;23;2;2
10270;75112;31;;RUE;DE REUILLY;75012;41.58;45;3;2
10271;75113;10;;RUE;PHILIBERT LUCOT;75013;69.18;70;2;2
10272;75114;4;;RUE;MAURICE LOEWY;75014;15.81;18;1;2
10273;75114;14;;RUE;DU LOING;75014;31.72;18;1;2
10274;75115;22;;RUE;DES VOLONTAIRES;75015;36.41;24;2;2
10275;75115;26;;AV;FELIX FAURE;75015;67.41;67;4;2
10276;75115;142;;RUE;DE JAVEL;75015;52.11;55;3;2
10277;75116;33;;AV;THEOPHILE GAUTIER;75016;95.94;94;4;2
10278;75117;42;;RUE;DAUTANCOURT;75017;40.23;40;2;2
10279;75118;9;;RUE;CHAPPE;75018;11.27;11;1;2
10280;75118;112;;RUE;DE CLIGNANCOURT;75018;44.6;44;2;2
10281;75118;39;;RUE;STEPHENSON;75018;79.56;79;3;2
10282;75119;11;;RUE;ARMAND CARREL;75019;30.17;32;2;2
10283;75119;9;;RUE;BOURET;75019;24.4;24;2;2
10284;75120;12;;RUE;DES ENVIERGES;75020;22.68;22;1;2
10285;75120;90;;RUE;HAXO;75020;14.45;15;1;2
10286;75120;23;;RUE;LE BUA;75020;51.35;56;3;2
10287;76255;6;;AV;DE LA GARE;76260;84.2;84;3;2
10288;76351;12;;PL;MAURICE BLARD;76610;147.9;18;1;2
10289;76351;74;;RUE;FRANCOIS MAZELINE;76600;37.66;73;3;2
10290;76447;22;;RUE;OSCAR GERMAIN;76290;47.7;42;3;2
10291;77014;9001;;RES;DU PRIEURE;77210;52.45;51;3;2
10292;77284;38;;RUE;DE LA CRECHE;77100;54.59;53;2;2
10293;77305;10;;RUE;EMILE ZOLA;77130;22.9;20;1;2
10294;77312;5;;RUE;DES COURLUS;77690;63.11;65;3;2
10295;77407;46;;AV;DE FONTAINEBLEAU;77310;38;37;2;2
10296;77441;6;;DOM;DE CLAIRBOIS;77920;64.92;65;3;1
10297;77468;23;;ALL;DU VIVIER;77200;94.05;82;4;1
10298;77514;5;B;AV;DES CHENES;77270;63.7;64;3;2
10299;78092;2;;RES;TROIS FORETS;78380;72.86;73;4;2
10300;78466;13;;IMP;IMPASSE DE BETHEMONT;78630;88.68;89;4;1
10301;78498;53;;RUE;DU GENERAL DE GAULLE;78300;43.43;44;2;2
10302;78498;5;;RUE;DES SORBIERS;78300;58.07;57;3;2
10303;78545;3;;RUE;LUCIEN SAMPAIX;78210;67.79;67;3;2
10304;78545;18;;VLA;DE L EPI D OR;78210;66.51;67;4;2
10305;78640;4;;RUE;HENRI RABOURDIN;78140;73.4;72;3;2
10306;78640;2;;RUE;HENRI RABOURDIN;78140;41.26;40;1;2
10307;78642;48;B;RUE;DU HAMEAU;78480;131.65;127;5;1
10308;78650;5;;RTE;DES CULTURES;78110;67;65;4;2
10309;79191;1;;RUE;MARCEL PAUL;79000;92.38;83;3;2
10310;80021;1;;RUE;SIRE FIRMIN LEROUX;80000;68.09;69;2;2
10311;80021;31;;RUE;DE SLOVAQUIE;80090;48.16;49;2;2
10312;80164;22;;RUE;DE LA REPUBLIQUE;80450;94.68;87;4;1
10313;83009;124;;RUE;RICHELIEU;83150;18;18;1;2
10314;83009;458;;BD;BOIS MAURIN;83150;42.78;49;2;1
10315;83062;330;;RUE;ALBERT PIAULT;83130;91.04;91;4;2
10316;83090;42;;RUE;ROGER SALENGRO;83190;55.47;55;3;2
10317;83112;9001;;RES;LES LAVANDES;83270;38.71;39;2;2
10318;83123;74;;IMP;DES MAS DU SOLEIL;83110;107;103;4;1
10319;83123;341;;RTE;DE LA GARE;83110;67.57;78;3;2
10320;83126;220;;ALL;MAURICE BLANC;83500;46.68;46;2;2
10321;83126;382;;AV;AUGUSTE RENOIR;83500;59.09;61;4;2
10322;83129;9001;;CLOS;DES PECHEURS;83140;25.21;25;1;2
10323;83137;117;;AV;LAZARE CARNOT;83000;85.6;86;4;2
10324;84007;10;;RUE;DE LA BOURSE;84000;35.94;35;2;2
10325;85011;24;;RTE;DU GOIS;85630;37.2;45;2;2
10326;87085;8;;RUE;FOURIE;87000;91.18;60;1;2
10327;88413;3;;RUE;DES FUSILLES DU 18 NOVEMBR;88100;121.33;117;5;2
10328;89387;7;;RUE;JULES VERNE;89100;51.7;48;2;2
10329;91021;6;;RUE;DES GROUAISONS;91290;47;50;2;2
10330;91161;36;;AV;MAZARIN;91380;31.67;32;1;2
10331;91228;19;;RES;LE PARC DE PETIT BOURG;91000;57.98;57;3;2
10332;91272;5;;RUE;DE LA FERME DE BELLEVILLE;91190;61.09;61;3;2
10333;91312;1;;PL;DES CHARBONNIERS;91430;77.7;77;3;2
10334;91345;33;;RUE;PDT FRANCOIS MITTERRAND;91160;17.83;23;1;2
10335;91457;60;E;CHE;DE LA GARENNE;91290;120.93;98;4;1
10336;91479;72;;AV;DE VERDUN;91550;28.26;29;1;2
10337;91549;185;;RTE;DE LONGPONT;91700;50;58;3;2
10338;91589;12;;RUE;GAUGUIN;91600;66.21;67;4;2
10339;92014;55;;AV;DU GENERAL LECLERC;92340;22.69;20;1;2
10340;92026;54;;RUE;DE COLOMBES;92400;64.34;64;3;2
10341;92040;1;;RUE;FOUCHER LEPELLETIER;92130;61.79;61;3;2
10342;92040;2;;CHE;DE BRETAGNE;92130;54.2;64;3;2
10343;92046;16;;RUE;EMILE ZOLA;92240;83.35;83;4;2
10344;92062;20;;RUE;DES FUSILLES;92800;42.09;42;2;2
10345;92062;27;;RUE;MARIUS JACOTOT;92800;27.42;30;2;2
10346;92062;9;;RUE;CHANTECOQ;92800;63.23;62;3;2
10347;92073;151;;BD;HENRI SELLIER;92150;47.68;47;2;2
10348;92073;79;;RUE;DES BAS ROGERS;92150;65.75;65;3;2
10349;92073;116;;RUE;CARNOT;92150;92.84;85;4;2
10350;93001;109;;AV;VICTOR HUGO;93300;33.41;32;2;2
10351;93027;107;;AV;HENRI BARBUSSE;93120;52.28;52;3;2
10352;93027;105;;AV;HENRI BARBUSSE;93120;52.62;52;3;2
10353;93045;116;;AV;MAL DE LATTRE DE TASSIGNY;93260;88.12;84;4;2
10354;93049;69;;AV;VICTOR HUGO;93360;22.9;45;3;2
10355;93061;30;;RUE;LOUIS BLANC;93310;23.22;23;1;2
10356;93064;3;;RUE;DU DOC SEYER;93110;14.77;15;1;2
10357;93066;4;;RUE;DENFERT ROCHEREAU;93200;39.06;36;2;2
10358;93074;79;;AV;DU GEN CHARLES DE GAULLE;93410;85.23;85;4;2
10359;94003;9;;RUE;BERTHOLLET;94110;39.24;35;2;2
10360;94022;44;;RUE;CAMILLE DESMOULINS;94600;73.45;52;3;1
10361;94028;98;;AV;MAL DE LATTRE DE TASSIGNY;94000;21.02;20;1;2
10362;94028;5;;VOIE;FELIX EBOUE;94000;58.8;58;3;2
10363;94033;73;T;RUE;MARCEL ET JACQUES GAUCHER;94120;43.72;40;2;2
10364;94034;1;;ALL;DE BIEVRES;94260;78.51;79;5;2
10365;94041;13;;RUE;TRUILLOT;94200;69.83;67;4;2
10366;94046;39;;RUE;DELAPORTE;94700;63.02;63;4;2
10367;94052;5;;RUE;PASTEUR;94130;14.54;15;1;2
10368;94058;89;;AV;LAMARTINE;94170;76.64;85;3;1
10369;94059;117;;AV;MAURICE BERTEAUX;94420;39.9;40;2;2
10370;94068;14;;AV;DU MIDI;94100;45.25;45;2;2
10371;94068;42;;AV;DE BONNEUIL;94210;69.05;71;3;2
10372;94068;37;;AV;DES FALONNIERES;94210;79.36;81;5;2
10373;94071;50;;AV;DU FORT;94370;80.38;80;4;2
10374;94073;1;;RUE;DU PAVE DE GRIGNON;94320;67.33;68;3;2
10375;94078;4;;AV;CHARLES BAUDELAIRE;94190;52.37;52;3;2
10376;94078;8;;RUE;DE PARIS;94190;54.04;53;3;2
10377;94081;22;;BD;STALINGRAD;94400;23.57;23;1;2
10378;95018;15;;RUE;DE RETHONDES;95100;78.17;77;4;2
10379;95039;5;;RUE;SIMONE LE DANOIS;95430;61.5;45;3;2
10380;95091;18;;RUE;DE GASCOGNE;95570;100.09;90;5;1
10381;95313;56;;AV;DE PARIS;95290;26.04;26;1;2
10382;95585;2;;ALL;DU 19 MARS 1962;95200;90.11;90;4;2
10383;95607;46;;RUE;DE BESSANCOURT;95150;30.77;30;1;2
10384;95607;9004;;RES;LES LIGNIERES;95150;67.19;68;4;2
10385;95637;4;;MAIL;MENDES FRANCE;95490;59.23;59;3;2
10386;01160;30;;RUE;DE VERSOIX;01210;74.85;75;3;2
10387;02408;13;;RUE;VINCHON;02000;73.5;65;3;2
10388;02408;15;;RUE;DU CHANGE;02000;23.82;30;1;2
10389;04006;7009;;;ADRECH DE CHAUVET;04260;108.85;81;2;2
10390;04079;7102;;RTE;DU LAC;04160;61.53;61;2;2
10391;04112;320;;AV;DU DCT BERNARD FOUSSIER;04100;15;98;4;2
10392;04151;5154;;RUE;DE LA FERRAILLE;04300;59.36;66;2;1
10393;04226;;;RES;LES MELEZES;04400;73.99;59;3;2
10394;05001;5183;;;L ADROIT D'ABRIES;05460;37.09;40;2;2
10395;05096;5318;;;MERLETTE;05170;49.61;52;3;2
10396;06029;1;;AV;DES ANGLAIS;06400;17.41;20;1;2
10397;06030;11;;VCHE;VIEUX CHE DE MOUGINS;06110;103.6;112;4;2
10398;06030;42;;BD;SADI CARNOT;06110;93.24;92;3;2
10399;06057;14;;BD;DU DOC ROUX;06440;57.37;56;3;2
10400;06079;2057;;BD;JEANNE D ARC;06210;65.43;86;3;2
10401;06083;108;;;VAL DU CAREI;06500;59.21;59;2;2
10402;06083;32;;RUE;LONGUE;06500;35.02;30;2;2
10403;06084;173;;CHE;DES CIGALES;06370;107.33;110;5;1
10404;06088;20;;AV;CHATEAU DE LA TOUR;06000;157.49;154;5;2
10405;06088;24;;AV;AUGUSTE BERCY;06100;265.26;253;5;2
10406;06088;20;;AV;VILLEBOIS MAREUIL;06000;88.1;86;3;2
10407;06088;3;;RUE;LOUIS BLERIOT;06200;66.48;67;3;2
10408;06114;53;;BD;DU 8 MAI 1945;06730;55.11;55;3;2
10409;06155;21;;RUE;CLEMENT BEL;06220;23.1;20;1;2
10410;07019;15;;RUE;DU CHATEAU VIEUX;07200;43.9;43;3;2
10411;07186;265;;;LA PASTOURELLE;07000;78.16;77;4;2
10412;07324;16;;RUE;MARC SAUZET;07300;77.44;78;4;2
10413;08105;21;;RUE;PIERRE BEREGOVOY;08000;38.01;53;2;2
10414;10387;12;;RUE;BEGAND;10000;102.65;88;3;2
10415;11170;19;;RES;LES AMIRANTES;11430;29.43;25;2;1
10416;11266;59;;RES;LE LAGON BLEU;11210;50.29;51;3;1
10417;13005;69;;RUE;DE LA REPUBLIQUE;13400;30.47;31;1;2
10418;13005;9001;;;GRP PROVENCE AVE VERDUN;13400;55.36;52;3;2
10419;13028;998;;AV;EMILE RIPERT;13600;27.3;30;1;2
10420;13201;6;;RUE;COMMANDANT MAGES;13001;19.51;19;1;2
10421;13202;17;;RUE;PLUMIER;13002;87.84;88;4;2
10422;13203;7;;RUE;RICARD;13003;36.47;39;1;2
10423;13203;22;;RUE;TOUSSAINT;13003;63.19;70;3;1
10424;13204;15;;RUE;SAINT BRUNO;13004;37;30;2;2
10425;13208;13;;ALL;ALBENIZ;13008;105.11;100;6;2
10426;13208;367;;AV;DU PRADO;13008;90.01;60;2;2
10427;13208;217;;AV;DE MAZARGUES;13008;45.2;35;1;2
10428;13209;20;;RUE;DE LA MAGALONE;13009;52.02;50;3;2
10429;13210;107;;AV;DE LA CAPELETTE;13010;38.31;38;2;2
10430;13210;47;;CHE;DE LA VALBARELLE ST MARCEL;13010;74.32;75;4;2
10431;13212;47;;AV;DES TROIS LUCS;13012;27.05;22;1;2
10432;13213;54;;AV;COROT;13013;53.01;53;3;2
10433;13214;3;;AV;MARIGNY;13014;61.15;65;3;2
10434;13215;100;;CHE;ST ANTOINE A ST JOSEPH;13015;85.02;84;4;2
10435;13216;1;;BD;ROGER CHIEUSSE;13016;82.76;82;4;2
10436;14229;67;;PARC;PRL DE LA VALLEE D AUGE;14430;68.34;68;3;1
10437;14338;1;;RUE;DE BEUZEVAL;14510;23.67;25;2;2
10438;17415;2;;RUE;BLANLOEIL;17100;49.4;53;2;2
10439;22278;10;;RUE;DE GOUEDIC;22000;82;82;3;2
10440;24053;45;;RUE;THOMAS EDISON;24750;53.55;58;3;2
10441;24322;1;;RUE;ALARY;24000;55.22;56;3;2
10442;26114;4;;RUE;MALAUTIERE;26220;41.66;42;3;2
10443;26362;53;;GR;GRANDE RUE;26000;113.44;110;4;2
10444;28085;13;;RUE;SALVADOR ALLENDE;28000;73.65;76;3;2
10445;28279;54;;ALL;DE PROVENCE;28210;133.41;129;6;1
10446;29019;8;;RUE;GEORGES MELOU;29200;63.35;67;3;2
10447;29254;30;;ALL;SAINT FRANCOIS;29600;115.82;94;4;1
10448;30189;9;;RUE;BACHALAS;30000;22.82;23;1;2
10449;31462;;;;CHARLARY;31180;42.31;42;2;2
10450;31506;4;;RUE;DES MURIERS;31650;80.89;81;4;2
10451;31555;26;;AV;JEAN CHAUBET;31500;58.68;55;3;2
10452;31555;292;;AV;DE FRONTON;31200;66.75;66;3;2
10453;33003;22;;RUE;PASTEUR;33440;68.62;69;3;2
10454;33009;206;;BD;DE LA PLAGE;33120;22.55;22;1;2
10455;33051;135;;RUE;GEORGES CLEMENCEAU;33380;76.12;76;4;1
10456;33058;14;;AV;JEAN BOUSSARD;33390;84.19;84;4;1
10457;33063;36;;ALL;EUGENE DELACROIX;33800;84.87;85;4;2
10458;33063;90;;CRS;DE L YSER;33800;24.91;25;1;2
10459;33063;108;B;CRS;SAINT LOUIS;33300;41.53;44;2;2
10460;33063;15;;RUE;DES LENDEMAINS;33300;47.71;47;2;2
10461;33192;243;;CRS;DU GENERAL DE GAULLE;33170;31.11;32;1;2
10462;33200;1;A;RUE;MAURICE RAVEL;33185;64;65;3;2
10463;33214;9002;;RES;BLEU MARINE;33680;27.08;24;2;2
10464;33214;2415;;HAM;LA BOUCANE;33680;78.78;82;4;1
10465;33249;24;;RUE;GEORGES JEROME DURET;33310;86.45;86;4;2
10466;33249;9001;;RUE;DES GRAVIERES;33310;96.31;95;5;2
10467;33281;3;;RUE;DES OLYMPIADES;33700;29.71;32;1;2
10468;33281;128;;AV;DE LA SOMME;33700;101.57;99;4;2
10469;33318;12;;RUE;DES RESEDAS;33600;48.58;48;2;2
10470;33435;26;;CRS;GAMBETTA;33490;39.05;39;2;2
10471;33514;3097;;BD;MARSAN DE MONTBRUN;33780;52.21;51;4;1
10472;33522;140;;RUE;ROBESPIERRE;33400;41.1;42;2;2
10473;34145;38;;RUE;PIERRE MAGNOL;34400;81.83;80;4;1
10474;34301;4;;RUE;ROUGET DE LISLE;34200;73.21;75;3;2
10475;35136;21;;RUE;DU CHANOINE ROSSIGNOL;35150;51.24;49;2;2
10476;35288;3;;RUE;DAUPHINE;35400;27.21;27;2;2
10477;37261;6;;SQ;MANTEGNA;37000;67.64;63;3;2
10478;38045;62;;CHE;DE LA MOIDIEU;38330;91.37;92;4;2
10479;38151;4;;AV;DES FTPF;38130;19.45;19;1;2
10480;38185;58;;BD;MAL FOCH;38000;58.89;56;2;2
10481;38185;20;;RUE;AIME BEREY;38000;58.47;60;3;2
10482;38562;458;;RUE;PAUL LANGEVIN;38220;95.01;87;4;1
10483;39013;;;;LA VILLE;39600;8.2;64;1;2
10484;39300;21;;RUE;DES CAPUCINS;39000;21.38;23;1;2
10485;40004;97;;RUE;DU COUT;40150;43;43;2;2
10486;40065;1789;C;;NOTRE DAME;40130;30.52;33;3;2
10487;40065;;;QUAI;DE LA PECHERIE;40130;19.65;20;1;2
10488;40065;4;;ALL;DES BERGES LANDAISES;40130;37.54;38;2;2
10489;40065;2;;RUE;DOUSSEAU;40130;40.39;40;2;2
10490;40088;14;;RUE;DE LA TANNERIE;40100;15.51;16;1;2
10491;40279;543;;AV;DE LA RESISTANCE;40990;43.31;45;2;2
10492;40283;320;;RUE;DES PELERINS;40990;35.68;37;2;2
10493;40304;227;;BD;DE LA DUNE;40150;53.23;51;3;2
10494;40304;94;;AV;DU TOURING CLUB;40150;47.82;48;3;2
10495;40312;12;;ALL;DES PRUNUS;40220;27.43;27;1;2
10496;40328;157;;RES;DE L OCEAN;40480;37.4;38;2;2
10497;42093;253;;RUE;DE LA CONDAMINE;42320;55.6;50;4;2
10498;42127;46;;RUE;VICTOR HUGO;42300;73.58;71;3;2
10499;42183;26;;RUE;PAUL LANGEVIN;42150;55.3;55;3;2
10500;42183;20;;RUE;DE LA LIBERATION;42150;156.5;97;3;2
